기준일자,회사명,회사아이디,노선번호,노선아이디,순번,정류소명,정류소번호,아이에스씨 번호,정류소구간거리,정류소간누적거리,주요경유지여부,상_하행
2024-12-31,성원운수,165002,538,165000094,23,간석사거리(상인천중학교),39422,2801978,420,7246,N,하행
2024-12-31,성원운수,165002,538,165000094,24,만수3동주민센터,39425,2801975,379,7625,N,하행
2024-12-31,성원운수,165002,538,165000094,25,민방위교육장,39734,2805277,429,8054,N,하행
2024-12-31,성원운수,165002,538,165000094,26,향촌휴먼시아2단지,39741,2805276,309,8363,N,하행
2024-12-31,성원운수,165002,538,165000094,27,만수2동행정복지센터·포레시안,39735,2805274,194,8557,N,하행
2024-12-31,성원운수,165002,538,165000094,28,포레시안101동앞,39730,2805272,247,8804,N,하행
2024-12-31,성원운수,165002,538,165000094,29,만수북중학교,39468,2801935,313,9117,N,하행
2024-12-31,성원운수,165002,538,165000094,30,조동초등학교,39465,2801938,132,9249,N,하행
2024-12-31,성원운수,165002,538,165000094,31,엘지슈퍼,39457,2801946,251,9500,N,하행
2024-12-31,성원운수,165002,538,165000094,32,만수주공320동앞,39431,2801969,324,9824,N,하행
2024-12-31,성원운수,165002,538,165000094,33,만수중학교후문,39745,2806813,240,10064,N,하행
2024-12-31,성원운수,165002,538,165000094,34,만수중(대토단지),39400,2801995,116,10180,N,하행
2024-12-31,성원운수,165002,538,165000094,35,건설기술교육원,39353,2802033,431,10611,N,하행
2024-12-31,성원운수,165002,538,165000094,36,삼환아파트,39328,2802057,140,10751,N,하행
2024-12-31,성원운수,165002,538,165000094,37,만수초등학교,39303,2802081,254,11005,N,하행
2024-12-31,성원운수,165002,538,165000094,38,남동구청역,39318,2802066,299,11304,N,하행
2024-12-31,성원운수,165002,538,165000094,39,한국건설생활환경시험연구원,39315,2802069,275,11579,N,하행
2024-12-31,성원운수,165002,538,165000094,40,진흥아파트,39297,2802087,299,11878,N,하행
2024-12-31,성원운수,165002,538,165000094,41,인천만수고등학교,39680,2804799,308,12186,N,하행
2024-12-31,성원운수,165002,538,165000094,42,장수교(서창동입구),39337,2802048,385,12571,N,하행
2024-12-31,성원운수,165002,538,165000094,43,장수동,39373,2802019,286,12857,N,하행
2024-12-31,성원운수,165002,538,165000094,44,장수사거리,39389,2802005,209,13066,N,하행
2024-12-31,성원운수,165002,538,165000094,45,남동정수장,39372,2802020,539,13605,N,하행
2024-12-31,성원운수,165002,538,165000094,46,만수7.8단지앞,39497,2801907,287,13892,N,하행
2024-12-31,성원운수,165002,538,165000094,47,대토단지앞,39813,2805876,155,14047,N,하행
2024-12-31,성원운수,165002,539,165000095,1,백운역,40716,2801231,0,0,Y,상행
2024-12-31,성원운수,165002,539,165000095,2,부평아트센터,40078,2801747,309,309,N,상행
2024-12-31,성원운수,165002,539,165000095,3,신동아상가,40860,2805782,445,754,N,상행
2024-12-31,성원운수,165002,539,165000095,4,신동아아파트116동,40859,2805783,219,973,Y,상행
2024-12-31,성원운수,165002,539,165000095,5,우주골드타운빌라,40864,2805793,365,1338,N,상행
2024-12-31,성원운수,165002,539,165000095,6,동암남부역,40034,2801788,294,1632,Y,상행
2024-12-31,성원운수,165002,539,165000095,7,보훈회관,39484,2801919,785,2417,N,상행
2024-12-31,성원운수,165002,539,165000095,8,부평삼거리역,39491,2801912,359,2776,Y,상행
2024-12-31,성원운수,165002,539,165000095,9,인천가족공원입구,39493,2801911,181,2957,Y,상행
2024-12-31,성원운수,165002,539,165000095,10,부평농장의원입구,39494,2801910,282,3239,N,상행
2024-12-31,성원운수,165002,539,165000095,11,오성정밀,39490,2801913,248,3487,N,상행
2024-12-31,성원운수,165002,539,165000095,12,고려산업,39486,2801917,188,3675,N,상행
2024-12-31,성원운수,165002,539,165000095,13,부평농장사무소,39483,2801920,225,3900,Y,상행
2024-12-31,성원운수,165002,539,165000095,14,대원정밀,39475,2801928,275,4175,N,하행
2024-12-31,성원운수,165002,539,165000095,15,농장주유소,39472,2801931,137,4312,N,하행
2024-12-31,성원운수,165002,539,165000095,16,벽산.이삭아파트,39453,2801949,446,4758,N,하행
2024-12-31,성원운수,165002,539,165000095,17,태화.두진아파트,39441,2801960,214,4972,N,하행
2024-12-31,성원운수,165002,539,165000095,18,간석사거리(상인천중학교),39426,2801974,291,5263,N,하행
2024-12-31,성원운수,165002,539,165000095,19,간석시장,39436,2801964,356,5619,N,하행
2024-12-31,성원운수,165002,539,165000095,20,목화예식장,39448,2801953,532,6151,N,하행
2024-12-31,성원운수,165002,539,165000095,21,간석오거리역(8번출구),39449,2801952,357,6508,N,하행
2024-12-31,성원운수,165002,539,165000095,22,동암남부역,40862,2805785,698,7206,N,하행
2024-12-31,성원운수,165002,539,165000095,23,우주골드타운빌라,40863,2805792,190,7396,N,하행
2024-12-31,성원운수,165002,539,165000095,24,신동아아파트116동,40060,2801764,379,7775,N,하행
2024-12-31,성원운수,165002,539,165000095,25,신동아상가(백운역방면),40068,2801757,268,8043,N,하행
2024-12-31,성원운수,165002,539,165000095,26,부평아트센터,40709,2801237,494,8537,N,하행
2024-12-31,성원운수,165002,539,165000095,27,백운역,40081,2801744,248,8785,N,하행
2024-12-31,성원운수,165002,N50,165000522,1,인천논현중학교,92062,2808188,0,0,Y,상행
2024-12-31,성원운수,165002,N50,165000522,2,장도초등학교,39127,2802234,160,160,N,상행
2024-12-31,성원운수,165002,N50,165000522,3,풍림아파트(소래마을),39120,2802241,303,463,N,상행
2024-12-31,성원운수,165002,N50,165000522,4,한라아파트,39117,2802244,126,589,N,상행
2024-12-31,성원운수,165002,N50,165000522,5,소래포구역,39710,2805001,606,1195,Y,상행
2024-12-31,성원운수,165002,N50,165000522,6,에코메트로12단지,39651,2803800,1204,2399,N,상행
2024-12-31,성원운수,165002,N50,165000522,7,원동초등학교,39657,2803817,197,2596,N,상행
2024-12-31,성원운수,165002,N50,165000522,8,논현동힐스테이트,39708,2804957,433,3029,N,상행
2024-12-31,성원운수,165002,N50,165000522,9,인천논현역앞,39659,2803810,225,3254,N,상행
2024-12-31,성원운수,165002,N50,165000522,10,청능로사거리,39622,2801820,286,3540,Y,상행
2024-12-31,성원운수,165002,N50,165000522,11,은봉초등학교,39613,2801828,193,3733,N,상행
2024-12-31,성원운수,165002,N50,165000522,12,논현사거리,39504,2801904,258,3991,N,상행
2024-12-31,성원운수,165002,N50,165000522,13,논고개길,39687,2804910,353,4344,N,상행
2024-12-31,성원운수,165002,N50,165000522,14,주적골,39608,2801833,565,4909,N,상행
2024-12-31,성원운수,165002,N50,165000522,15,도림주공208동,39143,2802219,354,5263,N,상행
2024-12-31,성원운수,165002,N50,165000522,16,도림주공2단지,39146,2802216,152,5415,N,상행
2024-12-31,성원운수,165002,N50,165000522,17,도림주공1단지,39153,2802209,216,5631,Y,상행
2024-12-31,성원운수,165002,N50,165000522,18,도림동고개,39160,2802202,427,6058,N,상행
2024-12-31,성원운수,165002,N50,165000522,19,방죽삼거리,39174,2802188,490,6548,N,상행
2024-12-31,성원운수,165002,N50,165000522,20,수산동,39176,2802186,632,7180,N,상행
2024-12-31,성원운수,165002,N50,165000522,21,남동체육관(체조경기장),39682,2804814,494,7674,N,상행
2024-12-31,성원운수,165002,N50,165000522,22,경신마을,39982,2807105,428,8102,N,상행
2024-12-31,성원운수,165002,N50,165000522,23,노인복지관,92073,2808641,387,8489,N,상행
2024-12-31,성원운수,165002,N50,165000522,24,남동초등학교,39254,2802127,287,8776,Y,상행
2024-12-31,성원운수,165002,N50,165000522,25,담방로사거리,39275,2802109,318,9094,N,상행
2024-12-31,성원운수,165002,N50,165000522,26,진흥아파트,39297,2802087,193,9287,N,상행
2024-12-31,성원운수,165002,N50,165000522,27,인천만수고등학교,39680,2804799,308,9595,Y,상행
2024-12-31,성원운수,165002,N50,165000522,28,장수교(서창동입구),39337,2802048,385,9980,N,상행
2024-12-31,성원운수,165002,N50,165000522,29,장수동,39373,2802019,286,10266,N,상행
2024-12-31,성원운수,165002,N50,165000522,30,장수사거리,39389,2802005,209,10475,Y,상행
2024-12-31,성원운수,165002,N50,165000522,31,인천대공원,39471,2801932,1076,11551,N,상행
2024-12-31,성원운수,165002,N50,165000522,32,무내미마을,39496,2801908,988,12539,N,상행
2024-12-31,성원운수,165002,N50,165000522,33,충성아파트,40117,2801715,916,13455,N,상행
2024-12-31,성원운수,165002,N50,165000522,34,근로복지공단인천병원,40155,2801690,501,13956,N,상행
2024-12-31,성원운수,165002,N50,165000522,35,구산사거리,40842,2803662,576,14532,Y,상행
2024-12-31,성원운수,165002,N50,165000522,36,송내역남부,56002,2800166,660,15192,Y,상행
2024-12-31,성원운수,165002,N50,165000522,37,구산사거리,40843,2803661,497,15689,N,하행
2024-12-31,성원운수,165002,N50,165000522,38,근로복지공단인천병원,40145,2801697,615,16304,N,하행
2024-12-31,성원운수,165002,N50,165000522,39,무내미마을,40106,2801724,584,16888,N,하행
2024-12-31,성원운수,165002,N50,165000522,40,인천대공원,39478,2801925,1484,18372,N,하행
2024-12-31,성원운수,165002,N50,165000522,41,장수사거리,39501,2801906,1419,19791,N,하행
2024-12-31,성원운수,165002,N50,165000522,42,구장수파출소,39375,2802017,167,19958,N,하행
2024-12-31,성원운수,165002,N50,165000522,43,장수교,39336,2802049,349,20307,N,하행
2024-12-31,성원운수,165002,N50,165000522,44,인천만수고등학교,39681,2804800,324,20631,N,하행
2024-12-31,성원운수,165002,N50,165000522,45,남동화원,39300,2802084,197,20828,N,하행
2024-12-31,성원운수,165002,N50,165000522,46,만수6동주민센터입구,39277,2802107,286,21114,N,하행
2024-12-31,성원운수,165002,N50,165000522,47,남동초등학교,39255,2802126,322,21436,N,하행
2024-12-31,성원운수,165002,N50,165000522,48,노인복지관,92079,2808776,248,21684,N,하행
2024-12-31,성원운수,165002,N50,165000522,49,경신마을,39646,2803811,444,22128,N,하행
2024-12-31,성원운수,165002,N50,165000522,50,남동체육관(체조경기장),39862,2806098,469,22597,N,하행
2024-12-31,성원운수,165002,N50,165000522,51,수산동,39175,2802187,462,23059,N,하행
2024-12-31,성원운수,165002,N50,165000522,52,방죽삼거리,39173,2802189,653,23712,N,하행
2024-12-31,성원운수,165002,N50,165000522,53,도림동고개,39161,2802201,493,24205,N,하행
2024-12-31,성원운수,165002,N50,165000522,54,도림주공1단지,39152,2802210,414,24619,N,하행
2024-12-31,성원운수,165002,N50,165000522,55,도림주공2단지,39149,2802213,139,24758,N,하행
2024-12-31,성원운수,165002,N50,165000522,56,도림주공208동,39142,2802220,216,24974,N,하행
2024-12-31,성원운수,165002,N50,165000522,57,주적골,39510,2801901,293,25267,N,하행
2024-12-31,성원운수,165002,N50,165000522,58,논고개길,39819,2805900,693,25960,N,하행
2024-12-31,성원운수,165002,N50,165000522,59,논현사거리,39505,2801903,219,26179,N,하행
2024-12-31,성원운수,165002,N50,165000522,60,은봉초등학교,39614,2803532,288,26467,N,하행
2024-12-31,성원운수,165002,N50,165000522,61,청능로사거리,39623,2801819,239,26706,N,하행
2024-12-31,성원운수,165002,N50,165000522,62,인천논현역앞,39658,2803807,292,26998,N,하행
2024-12-31,성원운수,165002,N50,165000522,63,논현고잔동행정복지센터,39707,2804958,228,27226,N,하행
2024-12-31,성원운수,165002,N50,165000522,64,원동초등학교,39656,2803816,454,27680,N,하행
2024-12-31,성원운수,165002,N50,165000522,65,에코메트로11단지,39652,2803801,194,27874,N,하행
2024-12-31,성원운수,165002,N50,165000522,66,소래포구 해오름광장,92074,2808614,605,28479,N,하행
2024-12-31,성원운수,165002,N50,165000522,67,라마다 인천호텔,92075,2808615,400,28879,N,하행
2024-12-31,성원운수,165002,N50,165000522,68,한라아파트,39118,2802243,794,29673,N,하행
2024-12-31,성원운수,165002,N50,165000522,69,소래풍림아파트,39122,2802239,122,29795,N,하행
2024-12-31,성원운수,165002,N50,165000522,70,장도초등학교,39129,2802232,206,30001,N,하행
2024-12-31,성원운수,165002,순환54,165000518,1,운연동,39673,2803778,0,0,Y,상행
2024-12-31,성원운수,165002,순환54,165000518,2,한양공구,39664,2803779,133,133,N,상행
2024-12-31,성원운수,165002,순환54,165000518,3,연락골,39665,2803781,639,772,Y,상행
2024-12-31,성원운수,165002,순환54,165000518,4,운연삼거리,39987,2807182,433,1205,N,상행
2024-12-31,성원운수,165002,순환54,165000518,5,인천대공원역,39398,2801997,660,1865,N,상행
2024-12-31,성원운수,165002,순환54,165000518,6,구장수파출소,39375,2802017,603,2468,N,상행
2024-12-31,성원운수,165002,순환54,165000518,7,장수교,39336,2802049,349,2817,N,상행
2024-12-31,성원운수,165002,순환54,165000518,8,인천만수고등학교,39681,2804800,324,3141,N,상행
2024-12-31,성원운수,165002,순환54,165000518,9,남동화원,39300,2802084,197,3338,N,상행
2024-12-31,성원운수,165002,순환54,165000518,10,인천도시공사,92078,2808782,337,3675,N,상행
2024-12-31,성원운수,165002,순환54,165000518,11,장승백이시장,39280,2802104,228,3903,N,상행
2024-12-31,성원운수,165002,순환54,165000518,12,만수초등학교,39303,2802081,423,4326,N,상행
2024-12-31,성원운수,165002,순환54,165000518,13,남동구청역,39318,2802066,299,4625,N,상행
2024-12-31,성원운수,165002,순환54,165000518,14,장수초등학교,39342,2802044,350,4975,N,하행
2024-12-31,성원운수,165002,순환54,165000518,15,장수사거리,39501,2801906,732,5707,N,하행
2024-12-31,성원운수,165002,순환54,165000518,16,인천대공원역,39395,2802000,559,6266,N,하행
2024-12-31,성원운수,165002,순환54,165000518,17,만의골입구,39666,2803783,1011,7277,N,하행
2024-12-31,성원운수,165002,순환54,165000518,18,애보박물관,39667,2803785,663,7940,N,하행
2024-12-31,성원운수,165002,순환54,165000518,19,소래산등산로입구,39770,2805590,302,8242,N,하행
2024-12-31,성원운수,165002,순환54,165000518,20,청정주말농장,39852,2806868,402,8644,N,하행
2024-12-31,성원운수,165002,순환54,165000518,21,소래산입구,39668,2803787,415,9059,N,하행
2024-12-31,성원운수,165002,순환54,165000518,22,공수부대입구,92069,2803789,359,9418,N,하행
2024-12-31,성원운수,165002,순환54,165000518,23,소래산입구,39670,2803788,297,9715,N,하행
2024-12-31,성원운수,165002,순환54,165000518,24,연세농장,39851,2806869,495,10210,N,하행
2024-12-31,성원운수,165002,순환54,165000518,25,소래산등산로입구,39771,2805589,314,10524,N,하행
2024-12-31,성원운수,165002,순환54,165000518,26,애보박물관,39671,2803786,313,10837,N,하행
2024-12-31,성원운수,165002,순환54,165000518,27,만의골입구,39672,2803784,648,11485,N,하행
2024-12-31,성원운수,165002,순환54,165000518,28,운연천,92027,2803806,244,11729,N,하행
2024-12-31,성원운수,165002,순환54,165000518,29,운연역,39954,2806862,798,12527,N,하행
2024-12-31,성원운수,165002,순환54,165000518,30,서창자이아파트105동,92083,2808879,847,13374,N,하행
2024-12-31,성원운수,165002,순환54,165000518,31,운연역,92026,2807444,807,14181,N,하행
2024-12-31,성원운수,165002,순환54,165000518,32,운연천,92028,2807281,746,14927,N,하행
2024-12-31,성원운수,165002,순환54,165000518,33,연락골,39662,2803782,373,15300,N,하행
2024-12-31,성원운수,165002,순환54,165000518,34,한양공구,39753,2803780,608,15908,N,하행
2024-12-31,성원운수,165002,순환54,165000518,35,운연동,39673,2803778,139,16047,Y,하행
2024-12-31,세운교통,166004,11,165000014,1,가좌동차고,42939,2805726,0,0,Y,상행
2024-12-31,세운교통,166004,11,165000014,2,가좌공단,42945,2805739,334,334,N,상행
